name^|^mt_id^|^offer_id^|^contactlist_id^|^campcode^|^cellcode^|^target_id^|^target_start^|^target_end^|^extract_date
Dataupsell^|^68^|^68^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^68^|^20170309^|^20170612^|^20170906
Dataupsell^|^69^|^69^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^69^|^20170429^|^20170710^|^20161219
Dataupsell^|^70^|^70^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^70^|^20170209^|^20170824^|^20170903
Dataupsell^|^71^|^71^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^71^|^20170209^|^20170803^|^20170502
Dataupsell^|^72^|^72^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^72^|^20171022^|^20170314^|^20170525
Dataupsell^|^73^|^73^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^73^|^20170329^|^20170718^|^20170416
Dataupsell^|^74^|^74^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^74^|^20170131^|^20170530^|^20170425
Dataupsell^|^75^|^75^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^75^|^20170819^|^20170505^|^20161218
Dataupsell^|^76^|^76^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^76^|^20170311^|^20171110^|^20170212
Dataupsell^|^77^|^77^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^77^|^20170930^|^20171011^|^20161225
Dataupsell^|^78^|^78^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^78^|^20170417^|^20170225^|^20171027
Dataupsell^|^79^|^79^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^79^|^20170420^|^20170902^|^20171005
Dataupsell^|^80^|^80^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^80^|^20170113^|^20170722^|^20171004
Dataupsell^|^81^|^81^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^81^|^20170115^|^20170120^|^20170620
Dataupsell^|^82^|^82^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^82^|^20170408^|^20170626^|^20170303
Dataupsell^|^83^|^83^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^83^|^20161226^|^20170725^|^20170714
Dataupsell^|^84^|^84^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^84^|^20170114^|^20170406^|^20170302
Dataupsell^|^85^|^85^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^85^|^20170414^|^20171104^|^20170803
Dataupsell^|^86^|^86^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^86^|^20170424^|^20170729^|^20161128
Dataupsell^|^87^|^87^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^87^|^20170614^|^20170629^|^20170417
Dataupsell^|^88^|^88^|^2345^|^MCC_3332^|^03_TMU_S_RXL_CO^|^88^|^20170105^|^20161215^|^20171014

